5	100.343	100.387	101.647	97.483	92.1016	97.1489	85.8901	90.572	76.4368	101.681	101.723	101.143
6	99.0743	99.3395	101.001	94.6603	87.4123	91.8042	70.8783	79.5705	63.8862	100.874	101.025	100.251
7	97.8738	98.2891	100.068	88.6843	78.8341	83.2242	64.658	69.4784	58.7089	99.7404	100.687	99.3147
8	95.8004	96.6474	98.7708	80.2241	65.8494	70.6527	59.9205	60.1687	57.0299	98.4765	99.2933	97.3995
9	93.8901	94.6947	97.259	73.3615	57.4127	61.5765	56.8873	59.3474	55.5965	96.9751	97.3397	94.1719
10	89.9036	90.0323	94.0227	63.0686	52.2266	55.4986	55.9397	57.1297	53.8304	93.8257	93.4925	88.5139
11	85.4647	84.9901	89.5795	56.534	49.0459	51.3348	54.7491	54.0295	52.4009	90.6409	88.4634	81.7703
12	80.8542	80.4807	85.7885	53.2794	49.1807	49.5905	52.5709	52.8099	51.8411	86.8574	83.389	74.9469
13	76.6403	75.8722	82.0505	50.9293	47.2913	47.5683	51.5457	52.3075	52.3835	82.8002	78.9416	69.2529
14	72.2973	71.3257	79.4598	48.7808	46.3382	47.3009	50.2493	50.4999	50.144	77.6313	74.1497	64.3823
15	67.9513	67.3187	76.8291	47.8841	46.2007	47.1658	49.6919	49.0846	49.602	72.4347	70.2646	60.3501
16	64.3095	63.9574	73.5533	46.6832	45.7207	46.2453	48.9718	49.566	49.9423	67.2431	66.6127	57.1372
17	60.9593	61.0395	70.9301	46.8718	45.5101	46.4225	49.399	47.8768	47.9828	62.382	63.1209	54.2125
18	57.7333	58.5955	68.4071	47.248	45.2443	45.4795	48.7689	48.4505	47.4051	58.9433	59.9667	52.0119
19	55.9664	56.6459	65.5227	46.5422	45.4733	45.4726	48.0867	47.5382	48.1834	56.7062	57.6637	50.3123
20	54.1541	54.7237	63.5526	46.3353	45.1636	46.1529	46.647	47.0281	46.8619	55.1794	56.5567	48.9561
21	52.4571	53.3291	61.6161	47.6608	44.9748	45.3671	46.8139	46.2119	48.4514	53.8524	55.0938	48.0317
22	51.6035	52.1375	59.8578	45.7189	45.7967	45.7305	46.7043	46.4653	46.7046	53.1456	54.6204	47.3561
23	50.9651	51.2829	58.9135	45.5561	45.475	45.8117	45.4084	46.1587	45.7792	52.6921	53.1984	47.0079
24	50.3527	50.4367	57.8305	44.7205	44.3846	45.6941	46.5359	44.4835	47.9241	52.073	52.7251	46.586
25	49.7589	49.8713	56.8288	45.5477	44.938	44.6974	43.2024	44.1802	48.4127	51.4019	51.4857	46.1333
26	49.5144	49.255	55.8923	45.506	45.2685	44.7041	44.1823	46.2665	46.1049	51.0301	51.6557	46.0508
27	48.7035	48.9033	54.947	44.4865	46.2655	45.2292	47.5773	45.5462	47.8809	50.5907	51.1569	45.8554
28	48.8091	48.3895	54.6743	45.8836	45.8957	45.1653	44.0452	47.0789	44.9805	50.3528	50.8867	45.5677
29	47.8863	48.0623	54.2513	45.4819	45.0657	44.7206	43.5447	45.5279	45.7572	50.0487	50.7018	45.6656
30	48.2949	48.0144	53.7508	45.4953	45.2143	45.2103	43.3555	44.9508	48.3989	49.642	50.7785	45.5167
31	48.2711	47.8129	53.3978	44.3228	44.8067	44.1025	44.5827	44.0276	43.9749	49.5104	50.0749	45.2346
32	48.1163	47.4859	53.2574	45.9357	44.3278	44.4253	43.984	43.9159	44.2993	49.5101	50.3038	45.2754
33	48.0385	47.7833	53.3275	44.3702	44.4913	43.9168	43.3051	43.9222	45.4523	49.0202	50.3009	45.509
34	47.8891	47.7027	52.8813	44.952	44.309	44.0962	44.1879	45.0513	44.9075	49.1959	48.9965	45.4249
35	48.0582	47.2537	52.7821	45.3283	46.0375	45.1417	43.8601	43.6541	45.2601	49.4215	50.2013	45.2511
36	47.8859	47.4541	52.4697	46.5279	44.9137	44.1437	43.6644	45.0147	45.1964	49.0218	49.3661	44.9183
37	48.2117	47.5101	52.1099	44.0225	44.8213	44.2495	43.6786	43.3647	44.1165	48.9511	50.2501	45.3747
38	47.8205	47.4763	51.8393	44.8611	44.2884	44.1459	43.1603	45.2309	44.4748	48.7809	50.6151	45.401
39	48.6595	47.4857	52.6732	43.9942	45.4983	43.6589	43.1972	43.3257	44.714	49.0104	50.6326	45.6373
40	47.2239	47.0423	51.8385	45.0707	44.5972	44.2087	43.7641	43.2381	43.2615	49.0238	49.2215	45.0341
41	48.0527	47.6376	52.1321	44.7991	46.5297	44.7302	43.2621	43.0039	45.2948	48.4829	49.4262	45.4149
42	47.2355	47.4849	51.4761	47.2037	44.3368	43.6153	44.21	45.0497	45.5779	48.7321	50.0855	45.3443
43	48.0373	47.5936	51.2585	44.4809	44.0565	44.1095	42.8129	44.6489	44.7308	48.6961	48.5561	45.2275
44	47.8889	47.2257	52.4956	48.7787	44.9679	43.6255	44.2639	43.7224	43.2533	48.7643	50.5658	44.7589
45	47.3508	46.969	51.5068	45.2358	44.583	44.5043	44.7141	45.4062	44.7917	48.6125	50.2396	46.2517
46	47.8328	46.6009	51.7074	44.5148	45.9189	44.4126	45.7026	43.2356	44.2889	48.0416	49.0535	45.7311
47	47.5311	46.3013	52.2355	43.5477	44.4504	44.158	45.6935	45.5484	42.8571	48.6371	48.1202	45.1058
48	48.1741	46.9435	51.2508	43.9062	45.2766	44.6433	45.4885	43.1267	43.4515	49.8521	49.1585	45.4857
49	46.4362	46.8246	52.8271	45.8621	44.8051	43.6791	43.672	44.3613	44.6871	48.9049	48.3511	44.9153
